y_true,y_pred,proba
0,0,0.05333271912864586
0,0,0.05431720883600922
0,0,0.05465624137770231
0,0,0.05370186336908398
0,0,0.056952999792754595
0,0,0.0529358580903885
0,0,0.05169702763720267
0,0,0.05091957998729738
0,0,0.049870141413245486
0,0,0.049333262034758615
0,0,0.05052566240499193
0,0,0.0507806266250972
0,0,0.04851129937393214
0,0,0.05145798776722853
0,0,0.05209214374231276
0,0,0.047995643302669797
0,0,0.04690751237280025
0,0,0.04711607334464653
0,0,0.05054507169397944
0,0,0.05057171349254957
0,0,0.05031335430697785
0,0,0.04604034522476688
0,0,0.046483498318155465
0,0,0.049508716592077055
0,0,0.04950266456793193
0,0,0.04916307594087383
0,0,0.049715894345218725
0,0,0.04916837655059005
0,0,0.049673608977654826
0,0,0.052083045822516064
0,0,0.05512910671397858
0,0,0.0547606292519606
0,0,0.05626708498479244
0,0,0.07059447381074326
0,0,0.07030592139754369
0,0,0.08711180484721616
0,0,0.09122918038436154
0,0,0.0957012666320374
0,0,0.11167376206770892
0,0,0.09638253367367454
0,0,0.0956202454390901
0,0,0.10390735166388544
0,0,0.10332427689488557
0,0,0.10361168708519423
0,0,0.1052016291637926
0,0,0.11282847987371926
0,0,0.11863518375113195
0,0,0.15199877538051015
0,0,0.1560647862414559
0,0,0.15596192617019078
0,0,0.15839097198867375
0,0,0.17396761177305425
0,0,0.17398131192523347
0,0,0.1772931226517315
0,0,0.18798041396524307
0,0,0.18754998316528732
0,0,0.2043887597591025
0,0,0.21753386842778938
0,0,0.23433652695176968
0,0,0.26589100366586693
0,0,0.2636393373099208
0,0,0.27472411917679457
0,0,0.27568302354569696
0,0,0.2595053874773362
0,0,0.27101847225663644
0,0,0.3085034683668033
0,0,0.3306762524146309
0,0,0.3312115332200216
0,0,0.2862099555236462
0,0,0.3008159515882497
0,0,0.299636359868298
0,0,0.3243087521661488
0,0,0.3420693223952619
0,0,0.33482397922902085
0,0,0.3132252268932163
0,0,0.3078755037083267
0,0,0.2962028995378004
0,0,0.30840486186735494
0,0,0.3244979164066189
0,0,0.3294430070620162
0,1,0.3800735156807427
0,1,0.4250367800121921
0,1,0.608363031896709
0,1,0.730890141468016
0,1,0.7576718478237903
0,1,0.7459266029488745
0,1,0.7560060104066741
0,1,0.7687383843373333
0,1,0.7580208277306677
0,1,0.7407744956395841
0,1,0.7495147822006228
0,1,0.7810432269142701
0,1,0.7681057749281559
0,1,0.7805157911585878
0,1,0.7869021896053766
1,1,0.7832094394123781
1,1,0.7949196521900256
1,1,0.8004538456725039
1,1,0.814296174996569
1,1,0.8331463529309433
1,1,0.8407701055338727
1,1,0.8602866922773138
1,1,0.8697371683476551
1,1,0.8699080372493966
1,1,0.9088056357137058
1,1,0.8679370753079759
1,1,0.8729437040488006
1,1,0.8727551146851765
1,1,0.8768889461714231
1,1,0.8809687372963695
1,1,0.8867056316972735
1,1,0.8822347513342441
1,1,0.9155282400124921
1,1,0.8751426904590937
1,1,0.884505016347676
1,1,0.8749020542262218
1,1,0.873975166869715
1,1,0.892241156510005
1,1,0.888787595969896
1,1,0.8894866794433625
1,1,0.8759657067120801
1,1,0.9092735622643986
1,1,0.9154254289794462
1,1,0.8959907683186721
1,1,0.894486163101807
1,1,0.9024833476656711
1,1,0.9238300259213439
1,1,0.9095992750761157
1,1,0.8947195468243856
1,1,0.8859275363401002
1,1,0.8976782186385847
1,1,0.9117928162039528
1,1,0.917928655903453
1,1,0.9022970559359769
1,1,0.905013201344182
1,1,0.8881331641220441
1,1,0.9138664575566336
1,1,0.8740294203454226
1,1,0.8801243425125337
1,1,0.9072103517065013
1,1,0.8879894736392815
1,1,0.8382755102484112
1,1,0.837641620134524
1,1,0.8396513752492124
1,1,0.8375659665351817
1,1,0.8708860389707092
1,1,0.8722330771559369
1,1,0.8816834071818369
1,1,0.8881530084329731
1,1,0.8605697844717728
1,1,0.8411161456576741
1,1,0.8375487368065031
1,1,0.8138089833066444
1,1,0.7892411528019612
1,1,0.7835643853883503
1,1,0.751767105042423
1,1,0.7304268079322112
1,1,0.7442490217591149
1,1,0.7521222501688554
1,1,0.7453950391771871
1,1,0.7680621220713523
