Line#,Date,"Solar Radiation (S-LIB 21559981:22047692-1),W/m²,21559981","Temperature (S-THC 21559981:22071558-1),°C,21559981","Wind Speed (S-WCF 21559981:21952747-1),m/s,21559981","Gust Speed (S-WCF 21559981:21952747-2),m/s,21559981"
7300,25-08-07 08:15:00 -0500,ERROR,21.848,0.3,1
7301,25-08-07 08:20:00 -0500,ERROR,21.891,0.3,1.3
7302,25-08-07 08:25:00 -0500,ERROR,23.714,0.3,1.7
7303,25-08-07 08:30:00 -0500,ERROR,24.529,0.3,1.3
7304,25-08-07 08:35:00 -0500,ERROR,21.226,1,2.3
7305,25-08-07 08:40:00 -0500,ERROR,21.698,1,2
7306,25-08-07 08:45:00 -0500,ERROR,22.277,0.7,1.7
7307,25-08-07 08:50:00 -0500,ERROR,21.998,0.7,1.7
7308,25-08-07 08:55:00 -0500,ERROR,22.427,0.7,1.7
7309,25-08-07 09:00:00 -0500,ERROR,25.708,0.7,2.3
7310,25-08-07 09:05:00 -0500,ERROR,24.057,0.7,2
7311,25-08-07 09:10:00 -0500,ERROR,24.7,0.3,1.3
7312,25-08-07 09:15:00 -0500,ERROR,25.279,0.3,1.3
7313,25-08-07 09:20:00 -0500,ERROR,26.437,1,2.3
7314,25-08-07 09:25:00 -0500,ERROR,23.992,0.7,1.7
7315,25-08-07 09:30:00 -0500,ERROR,25.086,0.7,1.3
7316,25-08-07 09:35:00 -0500,ERROR,25.794,1,2.7
7317,25-08-07 09:40:00 -0500,ERROR,25.494,1,1.7
7318,25-08-07 09:45:00 -0500,ERROR,27.403,0.7,1.3
7319,25-08-07 09:50:00 -0500,ERROR,24.4,0.7,1.7
7320,25-08-07 09:55:00 -0500,ERROR,23.22,1,1.7
7321,25-08-07 10:00:00 -0500,ERROR,23.992,1,2.7
7322,25-08-07 10:05:00 -0500,ERROR,26.802,0.7,1.7
7323,25-08-07 10:10:00 -0500,ERROR,27.724,1,2.7
7324,25-08-07 10:15:00 -0500,ERROR,26.48,0.7,1.7
7325,25-08-07 10:20:00 -0500,ERROR,26.202,0.7,2.3
7326,25-08-07 10:25:00 -0500,ERROR,30.084,0.3,1.7
7327,25-08-07 10:30:00 -0500,ERROR,27.102,0.7,2
7328,25-08-07 10:35:00 -0500,ERROR,30.641,0.7,2
7329,25-08-07 10:40:00 -0500,ERROR,30.362,1,2.3
7330,25-08-07 10:45:00 -0500,ERROR,25.687,1,2.3
7331,25-08-07 10:50:00 -0500,ERROR,28.711,0.7,1.7
7332,25-08-07 10:55:00 -0500,ERROR,31.413,1,2.3
7333,25-08-07 11:00:00 -0500,ERROR,31.242,1,3.7
7334,25-08-07 11:05:00 -0500,ERROR,29.783,0.7,2.7
7335,25-08-07 11:10:00 -0500,ERROR,25.858,1.7,5.3
7336,25-08-07 11:15:00 -0500,ERROR,26.759,1.3,2.3
7337,25-08-07 11:20:00 -0500,ERROR,27.231,1,2.7
7338,25-08-07 11:25:00 -0500,ERROR,25.858,1.7,3.3
7339,25-08-07 11:30:00 -0500,ERROR,27.875,1,2.7
7340,25-08-07 11:35:00 -0500,ERROR,26.502,1.7,3.7
7341,25-08-07 11:40:00 -0500,ERROR,26.48,1.7,3.3
7342,25-08-07 11:45:00 -0500,ERROR,25.558,1.7,3.7
7343,25-08-07 11:50:00 -0500,ERROR,26.974,1.3,2.3
7344,25-08-07 11:55:00 -0500,ERROR,25.687,2,3.7
7345,25-08-07 12:00:00 -0500,ERROR,27.017,1.3,3.3
7346,25-08-07 12:05:00 -0500,ERROR,29.848,0.7,2
7347,25-08-07 12:10:00 -0500,ERROR,27.767,1.7,3.7
7348,25-08-07 12:15:00 -0500,ERROR,29.934,0.7,2
7349,25-08-07 12:20:00 -0500,ERROR,28.668,1.3,3.3
7350,25-08-07 12:25:00 -0500,ERROR,30.684,1,3
7351,25-08-07 12:30:00 -0500,ERROR,29.805,2,4
7352,25-08-07 12:35:00 -0500,ERROR,30.598,2,3.3
7353,25-08-07 12:40:00 -0500,ERROR,31.95,1,2.7
7354,25-08-07 12:45:00 -0500,ERROR,30.749,0.7,3
7355,25-08-07 12:50:00 -0500,ERROR,31.199,1,4
7356,25-08-07 12:55:00 -0500,ERROR,28.539,0.7,3
7357,25-08-07 13:00:00 -0500,ERROR,25.365,2,4
7358,25-08-07 13:05:00 -0500,ERROR,26.824,1.3,2.7
7359,25-08-07 13:10:00 -0500,ERROR,27.789,1.3,3
7360,25-08-07 13:15:00 -0500,ERROR,31.628,0.7,2.7
7361,25-08-07 13:20:00 -0500,ERROR,32.486,1.3,2.3
7362,25-08-07 13:25:00 -0500,ERROR,29.033,1,2.3
7363,25-08-07 13:30:00 -0500,ERROR,31.392,1.3,4
7364,25-08-07 13:35:00 -0500,ERROR,31.606,1.7,4
7365,25-08-07 13:40:00 -0500,ERROR,33.258,1.3,3.7
7366,25-08-07 13:45:00 -0500,ERROR,33.344,1.3,2.7
7367,25-08-07 13:50:00 -0500,ERROR,33.258,0.7,2
7368,25-08-07 13:55:00 -0500,ERROR,32.186,1.3,4
7369,25-08-07 14:00:00 -0500,ERROR,30.77,2.3,4.3
7370,25-08-07 14:05:00 -0500,ERROR,31.692,1.7,3.7
7371,25-08-07 14:10:00 -0500,ERROR,31.263,1.7,3
7372,25-08-07 14:15:00 -0500,ERROR,29.397,0.7,2.3
7373,25-08-07 14:20:00 -0500,ERROR,31.649,1,2.3
7374,25-08-07 14:25:00 -0500,ERROR,32.336,0.7,1.7
7375,25-08-07 14:30:00 -0500,ERROR,32.979,1,2
7376,25-08-07 14:35:00 -0500,ERROR,32.829,1,3
7377,25-08-07 14:40:00 -0500,ERROR,31.864,0.7,2
7378,25-08-07 14:45:00 -0500,ERROR,31.306,0.7,2
7379,25-08-07 14:50:00 -0500,ERROR,25.88,2.3,3.7
7380,25-08-07 14:55:00 -0500,ERROR,26.523,1.7,3.7
7381,25-08-07 15:00:00 -0500,ERROR,25.73,2.3,3.7
7382,25-08-07 15:05:00 -0500,ERROR,28.496,1,2.7
7383,25-08-07 15:10:00 -0500,ERROR,26.352,2,3.7
7384,25-08-07 15:15:00 -0500,ERROR,26.266,1.7,3.3
7385,25-08-07 15:20:00 -0500,ERROR,27.081,1.3,3.3
7386,25-08-07 15:25:00 -0500,ERROR,29.14,0.7,2
7387,25-08-07 15:30:00 -0500,ERROR,28.668,0.7,2
7388,25-08-07 15:35:00 -0500,ERROR,27.875,1.3,2.7
7389,25-08-07 15:40:00 -0500,ERROR,31.735,0.7,2.3
7390,25-08-07 15:45:00 -0500,ERROR,33.58,0.3,1.7
7391,25-08-07 15:50:00 -0500,ERROR,29.698,1,7.3
7392,25-08-07 15:55:00 -0500,ERROR,30.234,1,2.3
7393,25-08-07 16:00:00 -0500,ERROR,30.684,1,3
7394,25-08-07 16:05:00 -0500,ERROR,31.928,0.7,2.7
7395,25-08-07 16:10:00 -0500,ERROR,32.1,0.3,1
7396,25-08-07 16:15:00 -0500,ERROR,29.526,0.3,1.7
7397,25-08-07 16:20:00 -0500,ERROR,29.483,0.3,1.7
7398,25-08-07 16:25:00 -0500,ERROR,29.269,0,0.7
7399,25-08-07 16:30:00 -0500,ERROR,26.738,0.7,1.3
7400,25-08-07 16:35:00 -0500,ERROR,26.223,0.7,1
7401,25-08-07 16:40:00 -0500,ERROR,26.566,0.3,1
7402,25-08-07 16:45:00 -0500,ERROR,26.48,0,0.7
7403,25-08-07 16:50:00 -0500,ERROR,25.73,0,0
7404,25-08-07 16:55:00 -0500,ERROR,24.614,0,0
7405,25-08-07 17:00:00 -0500,ERROR,23.113,0,0
7406,25-08-07 17:05:00 -0500,ERROR,22.706,0,0
7407,25-08-07 17:10:00 -0500,ERROR,19.038,0,0
7408,25-08-07 17:15:00 -0500,ERROR,14.598,0.7,1
7409,25-08-07 17:20:00 -0500,ERROR,13.869,0.7,1.3
7410,25-08-07 17:25:00 -0500,ERROR,13.226,0.7,1
7411,25-08-07 17:30:00 -0500,ERROR,12.84,0.7,1.3
7412,25-08-07 17:35:00 -0500,ERROR,10.502,0.3,1
7413,25-08-07 17:40:00 -0500,ERROR,7.907,0,0
7414,25-08-07 17:45:00 -0500,ERROR,7.649,0.3,0.7
7415,25-08-07 17:50:00 -0500,ERROR,8.142,0.7,1.3
7416,25-08-07 17:55:00 -0500,ERROR,5.762,0,0.7
7417,25-08-07 18:00:00 -0500,ERROR,5.268,0.3,1.7
7418,25-08-07 18:05:00 -0500,ERROR,5.183,1.3,1.7
7419,25-08-07 18:10:00 -0500,ERROR,5.118,0.7,1.3
7420,25-08-07 18:15:00 -0500,ERROR,4.904,1.7,2
7421,25-08-07 18:20:00 -0500,ERROR,4.432,2,2.7
7422,25-08-07 18:25:00 -0500,ERROR,4.26,1.7,2.3
7423,25-08-07 18:30:00 -0500,ERROR,4.067,1.7,2
7424,25-08-07 18:35:00 -0500,ERROR,4.003,1.3,1.7
7425,25-08-07 18:40:00 -0500,ERROR,3.703,1.3,1.7
7426,25-08-07 18:45:00 -0500,ERROR,3.638,1.3,1.7
7427,25-08-07 18:50:00 -0500,ERROR,2.673,1.7,2
7428,25-08-07 18:55:00 -0500,ERROR,2.502,2,2.7
7429,25-08-07 19:00:00 -0500,ERROR,2.609,2,2.3
7430,25-08-07 19:05:00 -0500,ERROR,2.287,1.7,2
7431,25-08-07 19:10:00 -0500,ERROR,1.944,1.3,2
7432,25-08-07 19:15:00 -0500,ERROR,1.258,1.7,2.3
7433,25-08-07 19:20:00 -0500,ERROR,1,2,2.7
7434,25-08-07 19:25:00 -0500,ERROR,1.494,1.7,2.3
7435,25-08-07 19:30:00 -0500,ERROR,1.022,1.3,2
7436,25-08-07 19:35:00 -0500,ERROR,0.7,1.3,2.3
7437,25-08-07 19:40:00 -0500,ERROR,0.743,1.7,2.3
7438,25-08-07 19:45:00 -0500,ERROR,1.108,2.3,3
7439,25-08-07 19:50:00 -0500,ERROR,-0.694,1.3,2
7440,25-08-07 19:55:00 -0500,ERROR,-1.037,2,3.3
7441,25-08-07 20:00:00 -0500,ERROR,-0.501,1.3,3
7442,25-08-07 20:05:00 -0500,ERROR,-0.008,2.3,3.3
7443,25-08-07 20:10:00 -0500,ERROR,0.914,2.3,3.3
7444,25-08-07 20:15:00 -0500,ERROR,1.386,2,4
7445,25-08-07 20:20:00 -0500,ERROR,0.829,2,3
7446,25-08-07 20:25:00 -0500,ERROR,0.55,1.7,2.3
7447,25-08-07 20:30:00 -0500,ERROR,0.314,1,2
7448,25-08-07 20:35:00 -0500,ERROR,0.979,1.7,2.3
7449,25-08-07 20:40:00 -0500,ERROR,1.579,1.3,2.3
7450,25-08-07 20:45:00 -0500,ERROR,1.472,0.3,1
7451,25-08-07 20:50:00 -0500,ERROR,1.193,1,1.3
7452,25-08-07 20:55:00 -0500,ERROR,-0.287,0,0.7
7453,25-08-07 21:00:00 -0500,ERROR,-0.051,1,2
7454,25-08-07 21:05:00 -0500,ERROR,-0.136,2,2.7
7455,25-08-07 21:10:00 -0500,ERROR,-0.265,2,2.7
7456,25-08-07 21:15:00 -0500,ERROR,-0.716,1.3,1.7
7457,25-08-07 21:20:00 -0500,ERROR,-0.415,1.3,1.7
7458,25-08-07 21:25:00 -0500,ERROR,-1.595,0.3,1.7
7459,25-08-07 21:30:00 -0500,ERROR,-0.737,1.7,2.7
7460,25-08-07 21:35:00 -0500,ERROR,-0.93,2,2.3
7461,25-08-07 21:40:00 -0500,ERROR,-0.866,2,2.7
7462,25-08-07 21:45:00 -0500,ERROR,-0.887,2,2.7
7463,25-08-07 21:50:00 -0500,ERROR,-1.466,1.7,2.3
7464,25-08-07 21:55:00 -0500,ERROR,-2.195,1,2.3
7465,25-08-07 22:00:00 -0500,ERROR,-2.388,1,2.3
7466,25-08-07 22:05:00 -0500,ERROR,-2.11,2,3
7467,25-08-07 22:10:00 -0500,ERROR,-1.96,2,3.3
7468,25-08-07 22:15:00 -0500,ERROR,-1.895,2,2.7
7469,25-08-07 22:20:00 -0500,ERROR,-1.745,1.3,2.7
7470,25-08-07 22:25:00 -0500,ERROR,-2.732,1,2.3
7471,25-08-07 22:30:00 -0500,ERROR,-2.624,2.3,3
7472,25-08-07 22:35:00 -0500,ERROR,-3.568,1.3,2.3
7473,25-08-07 22:40:00 -0500,ERROR,-3.933,1.3,1.7
7474,25-08-07 22:45:00 -0500,ERROR,-3.954,1.3,1.7
7475,25-08-07 22:50:00 -0500,ERROR,-3.761,1.7,2.3
7476,25-08-07 22:55:00 -0500,ERROR,-3.997,1.3,2
7477,25-08-07 23:00:00 -0500,ERROR,-4.34,1.7,2
7478,25-08-07 23:05:00 -0500,ERROR,-4.49,1.3,1.7
7479,25-08-07 23:10:00 -0500,ERROR,-4.19,0.7,1.7
7480,25-08-07 23:15:00 -0500,ERROR,-4.169,1,1.7
7481,25-08-07 23:20:00 -0500,ERROR,-3.997,1,2
7482,25-08-07 23:25:00 -0500,ERROR,-4.447,0.7,1.7
7483,25-08-07 23:30:00 -0500,ERROR,-4.598,1.7,2.3
7484,25-08-07 23:35:00 -0500,ERROR,-4.748,1,1.7
7485,25-08-07 23:40:00 -0500,ERROR,-4.683,1.3,2.7
7486,25-08-07 23:45:00 -0500,ERROR,-4.619,1.3,2.7
7487,25-08-07 23:50:00 -0500,ERROR,-4.748,1.3,2
7488,25-08-07 23:55:00 -0500,ERROR,-4.641,1.7,2
7489,25-08-08 00:00:00 -0500,ERROR,-4.834,1.3,2
7490,25-08-08 00:05:00 -0500,ERROR,-5.284,1.3,1.7
7491,25-08-08 00:10:00 -0500,ERROR,-5.541,1.3,2
7492,25-08-08 00:15:00 -0500,ERROR,-5.777,1.7,2.3
7493,25-08-08 00:20:00 -0500,ERROR,-6.163,0.7,1.7
7494,25-08-08 00:25:00 -0500,ERROR,-5.456,1.3,2
7495,25-08-08 00:30:00 -0500,ERROR,-5.649,1.3,2
7496,25-08-08 00:35:00 -0500,ERROR,-5.97,1.3,2
7497,25-08-08 00:40:00 -0500,ERROR,-5.949,1.3,2
7498,25-08-08 00:45:00 -0500,ERROR,-5.949,1.3,2
7499,25-08-08 00:50:00 -0500,ERROR,-6.228,1.3,2
7500,25-08-08 00:55:00 -0500,ERROR,-6.185,1.7,2.3
7501,25-08-08 01:00:00 -0500,ERROR,-6.313,1.3,2
7502,25-08-08 01:05:00 -0500,ERROR,-6.464,1.3,1.7
7503,25-08-08 01:10:00 -0500,ERROR,-6.335,1.3,1.7
7504,25-08-08 01:15:00 -0500,ERROR,-6.292,1,2
7505,25-08-08 01:20:00 -0500,ERROR,-6.871,0.7,1.3
7506,25-08-08 01:25:00 -0500,ERROR,-6.978,0.3,1.3
7507,25-08-08 01:30:00 -0500,ERROR,-6.978,0.7,1.3
7508,25-08-08 01:35:00 -0500,ERROR,-6.807,1.3,1.7
7509,25-08-08 01:40:00 -0500,ERROR,-7.236,0.3,1.3
7510,25-08-08 01:45:00 -0500,ERROR,-6.506,1,1.7
7511,25-08-08 01:50:00 -0500,ERROR,-7.021,0.7,1.3
7512,25-08-08 01:55:00 -0500,ERROR,-6.378,1.7,2.3
7513,25-08-08 02:00:00 -0500,ERROR,-6.163,2,3
7514,25-08-08 02:05:00 -0500,ERROR,-5.992,2,3
7515,25-08-08 02:10:00 -0500,ERROR,-6.292,2,3
7516,25-08-08 02:15:00 -0500,ERROR,-6.657,1,2.3
7517,25-08-08 02:20:00 -0500,ERROR,-7.407,0,0.7
7518,25-08-08 02:25:00 -0500,ERROR,-8.158,0.3,1
7519,25-08-08 02:30:00 -0500,ERROR,-8.137,1.3,1.7
7520,25-08-08 02:35:00 -0500,ERROR,-7.15,1.3,2
7521,25-08-08 02:40:00 -0500,ERROR,-6.571,1.7,2.7
7522,25-08-08 02:45:00 -0500,ERROR,-6.85,1.3,2.3
7523,25-08-08 02:50:00 -0500,ERROR,-7.064,1,1.7
7524,25-08-08 02:55:00 -0500,ERROR,-7.386,1.3,2
7525,25-08-08 03:00:00 -0500,ERROR,-7.579,1,1.7
7526,25-08-08 03:05:00 -0500,ERROR,-7.515,1.3,1.7
7527,25-08-08 03:10:00 -0500,ERROR,-7.515,1.3,1.7
7528,25-08-08 03:15:00 -0500,ERROR,-7.557,1,1.7
7529,25-08-08 03:20:00 -0500,ERROR,-7.6,1.3,1.7
7530,25-08-08 03:25:00 -0500,ERROR,-8.351,0.3,1
7531,25-08-08 03:30:00 -0500,ERROR,-8.823,0,0.3
7532,25-08-08 03:35:00 -0500,ERROR,-8.673,1,1.7
7533,25-08-08 03:40:00 -0500,ERROR,-8.351,1.3,2
7534,25-08-08 03:45:00 -0500,ERROR,-8.137,1.3,1.7
7535,25-08-08 03:50:00 -0500,ERROR,-7.75,1.3,1.7
7536,25-08-08 03:55:00 -0500,ERROR,-7.729,1.3,1.7
7537,25-08-08 04:00:00 -0500,ERROR,-8.63,1,2
7538,25-08-08 04:05:00 -0500,ERROR,-8.952,0.3,1
7539,25-08-08 04:10:00 -0500,ERROR,-8.952,0,0.3
7540,25-08-08 04:15:00 -0500,ERROR,-8.844,0.3,1.3
7541,25-08-08 04:20:00 -0500,ERROR,-8.651,1,1.3
7542,25-08-08 04:25:00 -0500,ERROR,-8.716,1,1.7
7543,25-08-08 04:30:00 -0500,ERROR,-8.716,1,1.7
7544,25-08-08 04:35:00 -0500,ERROR,-8.952,1,1.7
7545,25-08-08 04:40:00 -0500,ERROR,-8.351,1.3,1.7
7546,25-08-08 04:45:00 -0500,ERROR,-8.244,1,1.3
7547,25-08-08 04:50:00 -0500,ERROR,-8.737,1,1.3
7548,25-08-08 04:55:00 -0500,ERROR,-8.844,1,1.3
7549,25-08-08 05:00:00 -0500,ERROR,-8.952,1.3,1.7
7550,25-08-08 05:05:00 -0500,ERROR,-8.994,1.3,1.7
7551,25-08-08 05:10:00 -0500,ERROR,-9.145,1.3,1.7
7552,25-08-08 05:15:00 -0500,ERROR,-9.488,1.3,1.7
7553,25-08-08 05:20:00 -0500,ERROR,-9.102,1,1.7
7554,25-08-08 05:25:00 -0500,ERROR,-9.102,0.7,1
7555,25-08-08 05:30:00 -0500,ERROR,-9.295,0.7,1
