"Line#","Date","Temperature (S-THC 21559981:22071558-1),°C,21559981"
"6620","25-07-13 06:30:00 -0500","-8.565"
"6621","25-07-13 06:35:00 -0500","-8.415"
"6622","25-07-13 06:40:00 -0500","-5.949"
"6623","25-07-13 06:45:00 -0500","-5.777"
"6624","25-07-13 06:50:00 -0500","-2.174"
"6625","25-07-13 06:55:00 -0500","1.536"
"6626","25-07-13 07:00:00 -0500","4.153"
"6627","25-07-13 07:05:00 -0500","5.032"
"6628","25-07-13 07:10:00 -0500","6.963"
"6629","25-07-13 07:15:00 -0500","7.821"
"6630","25-07-13 07:20:00 -0500","9.858"
"6631","25-07-13 07:25:00 -0500","9.322"
"6632","25-07-13 07:30:00 -0500","9.15"
"6633","25-07-13 07:35:00 -0500","10.352"
"6634","25-07-13 07:40:00 -0500","10.352"
"6635","25-07-13 07:45:00 -0500","12.754"
"6636","25-07-13 07:50:00 -0500","14.083"
"6637","25-07-13 07:55:00 -0500","14.234"
"6638","25-07-13 08:00:00 -0500","14.877"
"6639","25-07-13 08:05:00 -0500","14.663"
"6640","25-07-13 08:10:00 -0500","17.301"
"6641","25-07-13 08:15:00 -0500","16.7"
"6642","25-07-13 08:20:00 -0500","18.502"
"6643","25-07-13 08:25:00 -0500","18.845"
"6644","25-07-13 08:30:00 -0500","19.767"
"6645","25-07-13 08:35:00 -0500","19.21"
"6646","25-07-13 08:40:00 -0500","21.419"
"6647","25-07-13 08:45:00 -0500","23.542"
"6648","25-07-13 08:50:00 -0500","24.314"
"6649","25-07-13 08:55:00 -0500","24.035"
"6650","25-07-13 09:00:00 -0500","21.419"
"6651","25-07-13 09:05:00 -0500","21.419"
"6652","25-07-13 09:10:00 -0500","23.177"
"6653","25-07-13 09:15:00 -0500","22.92"
"6654","25-07-13 09:20:00 -0500","26.309"
"6655","25-07-13 09:25:00 -0500","25.794"
"6656","25-07-13 09:30:00 -0500","23.542"
"6657","25-07-13 09:35:00 -0500","24.593"
"6658","25-07-13 09:40:00 -0500","25"
"6659","25-07-13 09:45:00 -0500","24.722"
"6660","25-07-13 09:50:00 -0500","21.676"
"6661","25-07-13 09:55:00 -0500","23.885"
"6662","25-07-13 10:00:00 -0500","22.834"
"6663","25-07-13 10:05:00 -0500","22.298"
"6664","25-07-13 10:10:00 -0500","21.633"
"6665","25-07-13 10:15:00 -0500","25.601"
"6666","25-07-13 10:20:00 -0500","28.561"
"6667","25-07-13 10:25:00 -0500","28.925"
"6668","25-07-13 10:30:00 -0500","28.196"
"6669","25-07-13 10:35:00 -0500","25.451"
"6670","25-07-13 10:40:00 -0500","23.971"
"6671","25-07-13 10:45:00 -0500","25.022"
"6672","25-07-13 10:50:00 -0500","23.842"
"6673","25-07-13 10:55:00 -0500","23.778"
"6674","25-07-13 11:00:00 -0500","22.341"
"6675","25-07-13 11:05:00 -0500","26.523"
"6676","25-07-13 11:10:00 -0500","24.357"
"6677","25-07-13 11:15:00 -0500","24.357"
"6678","25-07-13 11:20:00 -0500","25.387"
"6679","25-07-13 11:25:00 -0500","25.816"
"6680","25-07-13 11:30:00 -0500","24.722"
"6681","25-07-13 11:35:00 -0500","26.502"
"6682","25-07-13 11:40:00 -0500","25.515"
"6683","25-07-13 11:45:00 -0500","26.652"
"6684","25-07-13 11:50:00 -0500","29.354"
"6685","25-07-13 11:55:00 -0500","29.033"
"6686","25-07-13 12:00:00 -0500","27.703"
"6687","25-07-13 12:05:00 -0500","30.212"
"6688","25-07-13 12:10:00 -0500","30.127"
"6689","25-07-13 12:15:00 -0500","31.371"
"6690","25-07-13 12:20:00 -0500","30.727"
"6691","25-07-13 12:25:00 -0500","28.175"
"6692","25-07-13 12:30:00 -0500","27.917"
"6693","25-07-13 12:35:00 -0500","26.352"
"6694","25-07-13 12:40:00 -0500","26.137"
"6695","25-07-13 12:45:00 -0500","28.496"
"6696","25-07-13 12:50:00 -0500","28.025"
"6697","25-07-13 12:55:00 -0500","29.011"
"6698","25-07-13 13:00:00 -0500","26.974"
"6699","25-07-13 13:05:00 -0500","28.261"
"6700","25-07-13 13:10:00 -0500","27.81"
"6701","25-07-13 13:15:00 -0500","28.539"
"6702","25-07-13 13:20:00 -0500","27.017"
"6703","25-07-13 13:25:00 -0500","25.108"
"6704","25-07-13 13:30:00 -0500","25.73"
"6705","25-07-13 13:35:00 -0500","28.561"
"6706","25-07-13 13:40:00 -0500","26.909"
"6707","25-07-13 13:45:00 -0500","25.279"
"6708","25-07-13 13:50:00 -0500","25.537"
"6709","25-07-13 13:55:00 -0500","25.966"
"6710","25-07-13 14:00:00 -0500","24.657"
"6711","25-07-13 14:05:00 -0500","27.274"
"6712","25-07-13 14:10:00 -0500","26.202"
"6713","25-07-13 14:15:00 -0500","26.266"
"6714","25-07-13 14:20:00 -0500","25.472"
"6715","25-07-13 14:25:00 -0500","27.274"
"6716","25-07-13 14:30:00 -0500","27.96"
"6717","25-07-13 14:35:00 -0500","27.059"
"6718","25-07-13 14:40:00 -0500","28.368"
"6719","25-07-13 14:45:00 -0500","29.333"
"6720","25-07-13 14:50:00 -0500","29.633"
"6721","25-07-13 14:55:00 -0500","28.754"
"6722","25-07-13 15:00:00 -0500","25.622"
"6723","25-07-13 15:05:00 -0500","24.572"
"6724","25-07-13 15:10:00 -0500","23.349"
"6725","25-07-13 15:15:00 -0500","24.164"
"6726","25-07-13 15:20:00 -0500","24.85"
"6727","25-07-13 15:25:00 -0500","25.794"
"6728","25-07-13 15:30:00 -0500","27.317"
"6729","25-07-13 15:35:00 -0500","29.934"
"6730","25-07-13 15:40:00 -0500","30.598"
"6731","25-07-13 15:45:00 -0500","27.66"
"6732","25-07-13 15:50:00 -0500","25.558"
"6733","25-07-13 15:55:00 -0500","23.435"
"6734","25-07-13 16:00:00 -0500","22.684"
"6735","25-07-13 16:05:00 -0500","23.757"
"6736","25-07-13 16:10:00 -0500","24.486"
"6737","25-07-13 16:15:00 -0500","24.614"
"6738","25-07-13 16:20:00 -0500","23.585"
"6739","25-07-13 16:25:00 -0500","22.341"
"6740","25-07-13 16:30:00 -0500","22.92"
"6741","25-07-13 16:35:00 -0500","22.148"
"6742","25-07-13 16:40:00 -0500","21.805"
"6743","25-07-13 16:45:00 -0500","21.976"
"6744","25-07-13 16:50:00 -0500","21.998"
"6745","25-07-13 16:55:00 -0500","20.925"
"6746","25-07-13 17:00:00 -0500","20.11"
"6747","25-07-13 17:05:00 -0500","18.802"
"6748","25-07-13 17:10:00 -0500","15.971"
"6749","25-07-13 17:15:00 -0500","13.59"
"6750","25-07-13 17:20:00 -0500","13.161"
"6751","25-07-13 17:25:00 -0500","12.818"
"6752","25-07-13 17:30:00 -0500","12.175"
"6753","25-07-13 17:35:00 -0500","10.781"
"6754","25-07-13 17:40:00 -0500","10.437"
"6755","25-07-13 17:45:00 -0500","11.016"
"6756","25-07-13 17:50:00 -0500","10.609"
"6757","25-07-13 17:55:00 -0500","9.73"
"6758","25-07-13 18:00:00 -0500","8.357"
"6759","25-07-13 18:05:00 -0500","7.949"
"6760","25-07-13 18:10:00 -0500","8.421"
"6761","25-07-13 18:15:00 -0500","7.971"
"6762","25-07-13 18:20:00 -0500","7.799"
"6763","25-07-13 18:25:00 -0500","7.478"
"6764","25-07-13 18:30:00 -0500","6.577"
"6765","25-07-13 18:35:00 -0500","7.306"
"6766","25-07-13 18:40:00 -0500","7.263"
"6767","25-07-13 18:45:00 -0500","5.826"
"6768","25-07-13 18:50:00 -0500","5.783"
"6769","25-07-13 18:55:00 -0500","4.839"
"6770","25-07-13 19:00:00 -0500","4.132"
"6771","25-07-13 19:05:00 -0500","4.067"
"6772","25-07-13 19:10:00 -0500","3.574"
"6773","25-07-13 19:15:00 -0500","2.888"
"6774","25-07-13 19:20:00 -0500","2.03"
"6775","25-07-13 19:25:00 -0500","2.244"
"6776","25-07-13 19:30:00 -0500","2.459"
"6777","25-07-13 19:35:00 -0500","3.853"
"6778","25-07-13 19:40:00 -0500","4.175"
"6779","25-07-13 19:45:00 -0500","4.046"
"6780","25-07-13 19:50:00 -0500","3.96"
"6781","25-07-13 19:55:00 -0500","3.209"
"6782","25-07-13 20:00:00 -0500","2.759"
"6783","25-07-13 20:05:00 -0500","3.209"
"6784","25-07-13 20:10:00 -0500","2.802"
"6785","25-07-13 20:15:00 -0500","1.794"
"6786","25-07-13 20:20:00 -0500","1.858"
"6787","25-07-13 20:25:00 -0500","1.687"
"6788","25-07-13 20:30:00 -0500","1.215"
"6789","25-07-13 20:35:00 -0500","1.815"
"6790","25-07-13 20:40:00 -0500","1.343"
"6791","25-07-13 20:45:00 -0500","0.164"
"6792","25-07-13 20:50:00 -0500","-0.372"
"6793","25-07-13 20:55:00 -0500","0.914"
"6794","25-07-13 21:00:00 -0500","-0.094"
"6795","25-07-13 21:05:00 -0500","-0.244"
"6796","25-07-13 21:10:00 -0500","-0.994"
"6797","25-07-13 21:15:00 -0500","-1.252"
"6798","25-07-13 21:20:00 -0500","-1.316"
"6799","25-07-13 21:25:00 -0500","-0.909"
"6800","25-07-13 21:30:00 -0500","-0.544"
"6801","25-07-13 21:35:00 -0500","-0.608"
"6802","25-07-13 21:40:00 -0500","-0.78"
"6803","25-07-13 21:45:00 -0500","-1.788"
"6804","25-07-13 21:50:00 -0500","-2.131"
"6805","25-07-13 21:55:00 -0500","-2.26"
"6806","25-07-13 22:00:00 -0500","-1.874"
"6807","25-07-13 22:05:00 -0500","-1.573"
"6808","25-07-13 22:10:00 -0500","-1.831"
"6809","25-07-13 22:15:00 -0500","-1.166"
"6810","25-07-13 22:20:00 -0500","-1.852"
"6811","25-07-13 22:25:00 -0500","-2.045"
"6812","25-07-13 22:30:00 -0500","-1.638"
"6813","25-07-13 22:35:00 -0500","-1.273"
"6814","25-07-13 22:40:00 -0500","-0.844"
"6815","25-07-13 22:45:00 -0500","-1.016"
"6816","25-07-13 22:50:00 -0500","-1.166"
"6817","25-07-13 22:55:00 -0500","-1.917"
"6818","25-07-13 23:00:00 -0500","-1.659"
"6819","25-07-13 23:05:00 -0500","-1.745"
"6820","25-07-13 23:10:00 -0500","-2.431"
"6821","25-07-13 23:15:00 -0500","-1.981"
"6822","25-07-13 23:20:00 -0500","-1.595"
"6823","25-07-13 23:25:00 -0500","-1.895"
"6824","25-07-13 23:30:00 -0500","-2.41"
"6825","25-07-13 23:35:00 -0500","-2.367"
"6826","25-07-13 23:40:00 -0500","-2.474"
"6827","25-07-13 23:45:00 -0500","-3.053"
"6828","25-07-13 23:50:00 -0500","-3.118"
"6829","25-07-13 23:55:00 -0500","-3.911"
"6830","25-07-14 00:00:00 -0500","-3.697"
"6831","25-07-14 00:05:00 -0500","-3.697"
"6832","25-07-14 00:10:00 -0500","-4.362"
"6833","25-07-14 00:15:00 -0500","-5.22"
"6834","25-07-14 00:20:00 -0500","-5.37"
"6835","25-07-14 00:25:00 -0500","-4.876"
"6836","25-07-14 00:30:00 -0500","-4.683"
"6837","25-07-14 00:35:00 -0500","-4.876"
"6838","25-07-14 00:40:00 -0500","-4.769"
"6839","25-07-14 00:45:00 -0500","-4.469"
"6840","25-07-14 00:50:00 -0500","-5.134"
"6841","25-07-14 00:55:00 -0500","-5.649"
"6842","25-07-14 01:00:00 -0500","-5.756"
"6843","25-07-14 01:05:00 -0500","-5.434"
"6844","25-07-14 01:10:00 -0500","-5.541"
"6845","25-07-14 01:15:00 -0500","-5.584"
"6846","25-07-14 01:20:00 -0500","-5.649"
"6847","25-07-14 01:25:00 -0500","-6.035"
"6848","25-07-14 01:30:00 -0500","-5.799"
"6849","25-07-14 01:35:00 -0500","-5.691"
"6850","25-07-14 01:40:00 -0500","-5.649"
"6851","25-07-14 01:45:00 -0500","-5.691"
"6852","25-07-14 01:50:00 -0500","-6.185"
"6853","25-07-14 01:55:00 -0500","-6.592"
"6854","25-07-14 02:00:00 -0500","-6.764"
"6855","25-07-14 02:05:00 -0500","-6.828"
"6856","25-07-14 02:10:00 -0500","-6.764"
"6857","25-07-14 02:15:00 -0500","-7.214"
"6858","25-07-14 02:20:00 -0500","-6.807"
"6859","25-07-14 02:25:00 -0500","-6.742"
"6860","25-07-14 02:30:00 -0500","-7.171"
"6861","25-07-14 02:35:00 -0500","-6.893"
"6862","25-07-14 02:40:00 -0500","-6.807"
"6863","25-07-14 02:45:00 -0500","-6.657"
"6864","25-07-14 02:50:00 -0500","-6.764"
"6865","25-07-14 02:55:00 -0500","-7.021"
"6866","25-07-14 03:00:00 -0500","-7.043"
"6867","25-07-14 03:05:00 -0500","-7.043"
"6868","25-07-14 03:10:00 -0500","-6.807"
"6869","25-07-14 03:15:00 -0500","-6.807"
"6870","25-07-14 03:20:00 -0500","-7.021"
"6871","25-07-14 03:25:00 -0500","-6.914"
"6872","25-07-14 03:30:00 -0500","-7.193"
"6873","25-07-14 03:35:00 -0500","-7.171"
"6874","25-07-14 03:40:00 -0500","-7.171"
"6875","25-07-14 03:45:00 -0500","-7.15"
"6876","25-07-14 03:50:00 -0500","-7.407"
"6877","25-07-14 03:55:00 -0500","-7.6"
"6878","25-07-14 04:00:00 -0500","-7.579"
"6879","25-07-14 04:05:00 -0500","-7.6"
"6880","25-07-14 04:10:00 -0500","-7.965"
"6881","25-07-14 04:15:00 -0500","-8.179"
"6882","25-07-14 04:20:00 -0500","-8.008"
"6883","25-07-14 04:25:00 -0500","-8.008"
"6884","25-07-14 04:30:00 -0500","-7.922"
"6885","25-07-14 04:35:00 -0500","-8.008"
"6886","25-07-14 04:40:00 -0500","-8.179"
"6887","25-07-14 04:45:00 -0500","-8.265"
"6888","25-07-14 04:50:00 -0500","-8.179"
"6889","25-07-14 04:55:00 -0500","-8.008"
"6890","25-07-14 05:00:00 -0500","-8.201"
"6891","25-07-14 05:05:00 -0500","-8.265"
"6892","25-07-14 05:10:00 -0500","-8.051"
"6893","25-07-14 05:15:00 -0500","-8.179"
"6894","25-07-14 05:20:00 -0500","-8.565"
"6895","25-07-14 05:25:00 -0500","-9.123"
"6896","25-07-14 05:30:00 -0500","-9.381"
"6897","25-07-14 05:35:00 -0500","-9.295"
"6898","25-07-14 05:40:00 -0500","-9.252"
"6899","25-07-14 05:45:00 -0500","-9.187"
"6900","25-07-14 05:50:00 -0500","-8.801"
"6901","25-07-14 05:55:00 -0500","-8.716"
"6902","25-07-14 06:00:00 -0500","-9.187"
"6903","25-07-14 06:05:00 -0500","-9.016"
"6904","25-07-14 06:10:00 -0500","-8.716"
"6905","25-07-14 06:15:00 -0500","-8.694"
"6906","25-07-14 06:20:00 -0500","-8.544"
"6907","25-07-14 06:25:00 -0500","-8.523"
"6908","25-07-14 06:30:00 -0500","-8.651"
"6909","25-07-14 06:35:00 -0500","-7.922"
"6910","25-07-14 06:40:00 -0500","-5.391"
"6911","25-07-14 06:45:00 -0500","-5.263"
"6912","25-07-14 06:50:00 -0500","-2.539"
"6913","25-07-14 06:55:00 -0500","2.416"
"6914","25-07-14 07:00:00 -0500","3.982"
"6915","25-07-14 07:05:00 -0500","5.676"
"6916","25-07-14 07:10:00 -0500","6.148"
"6917","25-07-14 07:15:00 -0500","6.555"
"6918","25-07-14 07:20:00 -0500","7.928"
"6919","25-07-14 07:25:00 -0500","8.829"
"6920","25-07-14 07:30:00 -0500","9.365"
"6921","25-07-14 07:35:00 -0500","10.287"
"6922","25-07-14 07:40:00 -0500","12.282"
"6923","25-07-14 07:45:00 -0500","13.011"
"6924","25-07-14 07:50:00 -0500","13.762"
"6925","25-07-14 07:55:00 -0500","16.057"
"6926","25-07-14 08:00:00 -0500","13.955"
"6927","25-07-14 08:05:00 -0500","16.271"
"6928","25-07-14 08:10:00 -0500","16.7"
"6929","25-07-14 08:15:00 -0500","18.759"
"6930","25-07-14 08:20:00 -0500","20.861"
"6931","25-07-14 08:25:00 -0500","18.695"
"6932","25-07-14 08:30:00 -0500","19.531"
"6933","25-07-14 08:35:00 -0500","20.368"
"6934","25-07-14 08:40:00 -0500","20.882"
"6935","25-07-14 08:45:00 -0500","22.92"
"6936","25-07-14 08:50:00 -0500","21.076"
"6937","25-07-14 08:55:00 -0500","22.362"
"6938","25-07-14 09:00:00 -0500","21.912"
"6939","25-07-14 09:05:00 -0500","21.655"
"6940","25-07-14 09:10:00 -0500","23.757"
"6941","25-07-14 09:15:00 -0500","22.984"
"6942","25-07-14 09:20:00 -0500","24.25"
"6943","25-07-14 09:25:00 -0500","25.494"
"6944","25-07-14 09:30:00 -0500","26.266"
"6945","25-07-14 09:35:00 -0500","23.349"
"6946","25-07-14 09:40:00 -0500","23.499"
"6947","25-07-14 09:45:00 -0500","27.21"
"6948","25-07-14 09:50:00 -0500","27.424"
"6949","25-07-14 09:55:00 -0500","24.421"
"6950","25-07-14 10:00:00 -0500","24.915"
"6951","25-07-14 10:05:00 -0500","25.108"
"6952","25-07-14 10:10:00 -0500","25.537"
"6953","25-07-14 10:15:00 -0500","26.03"
"6954","25-07-14 10:20:00 -0500","26.545"
"6955","25-07-14 10:25:00 -0500","27.96"
"6956","25-07-14 10:30:00 -0500","26.33"
"6957","25-07-14 10:35:00 -0500","28.432"
"6958","25-07-14 10:40:00 -0500","23.606"
"6959","25-07-14 10:45:00 -0500","22.384"
"6960","25-07-14 10:50:00 -0500","24.529"
"6961","25-07-14 10:55:00 -0500","23.392"
"6962","25-07-14 11:00:00 -0500","26.437"
"6963","25-07-14 11:05:00 -0500","25.429"
"6964","25-07-14 11:10:00 -0500","25.108"
"6965","25-07-14 11:15:00 -0500","23.478"
"6966","25-07-14 11:20:00 -0500","25.966"
"6967","25-07-14 11:25:00 -0500","24.743"
"6968","25-07-14 11:30:00 -0500","24.958"
"6969","25-07-14 11:35:00 -0500","24.636"
"6970","25-07-14 11:40:00 -0500","26.631"
"6971","25-07-14 11:45:00 -0500","30.942"
"6972","25-07-14 11:50:00 -0500","29.462"
"6973","25-07-14 11:55:00 -0500","28.475"
"6974","25-07-14 12:00:00 -0500","28.454"
"6975","25-07-14 12:05:00 -0500","28.132"
"6976","25-07-14 12:10:00 -0500","28.11"
"6977","25-07-14 12:15:00 -0500","29.976"
"6978","25-07-14 12:20:00 -0500","26.502"
"6979","25-07-14 12:25:00 -0500","24.507"
"6980","25-07-14 12:30:00 -0500","23.585"
"6981","25-07-14 12:35:00 -0500","24.807"
"6982","25-07-14 12:40:00 -0500","26.051"
"6983","25-07-14 12:45:00 -0500","28.175"
"6984","25-07-14 12:50:00 -0500","29.955"
"6985","25-07-14 12:55:00 -0500","33.172"
"6986","25-07-14 13:00:00 -0500","27.982"
"6987","25-07-14 13:05:00 -0500","28.518"
"6988","25-07-14 13:10:00 -0500","29.74"
"6989","25-07-14 13:15:00 -0500","28.153"
"6990","25-07-14 13:20:00 -0500","25.215"
"6991","25-07-14 13:25:00 -0500","28.604"
"6992","25-07-14 13:30:00 -0500","28.432"
"6993","25-07-14 13:35:00 -0500","26.888"
"6994","25-07-14 13:40:00 -0500","27.596"
"6995","25-07-14 13:45:00 -0500","25.494"
"6996","25-07-14 13:50:00 -0500","23.757"
"6997","25-07-14 13:55:00 -0500","24.872"
"6998","25-07-14 14:00:00 -0500","24.55"
"6999","25-07-14 14:05:00 -0500","25.687"
"7000","25-07-14 14:10:00 -0500","28.068"
"7001","25-07-14 14:15:00 -0500","28.175"
"7002","25-07-14 14:20:00 -0500","29.655"
"7003","25-07-14 14:25:00 -0500","27.381"
"7004","25-07-14 14:30:00 -0500","26.48"
"7005","25-07-14 14:35:00 -0500","28.625"
"7006","25-07-14 14:40:00 -0500","30.255"
"7007","25-07-14 14:45:00 -0500","30.427"
"7008","25-07-14 14:50:00 -0500","26.48"
"7009","25-07-14 14:55:00 -0500","28.604"
"7010","25-07-14 15:00:00 -0500","30.491"
"7011","25-07-14 15:05:00 -0500","31.092"
"7012","25-07-14 15:10:00 -0500","31.907"
"7013","25-07-14 15:15:00 -0500","23.928"
"7014","25-07-14 15:20:00 -0500","26.738"
"7015","25-07-14 15:25:00 -0500","28.883"
"7016","25-07-14 15:30:00 -0500","24.572"
"7017","25-07-14 15:35:00 -0500","24.593"
"7018","25-07-14 15:40:00 -0500","23.135"
"7019","25-07-14 15:45:00 -0500","23.456"
"7020","25-07-14 15:50:00 -0500","27.681"
"7021","25-07-14 15:55:00 -0500","25.151"
"7022","25-07-14 16:00:00 -0500","23.456"
"7023","25-07-14 16:05:00 -0500","22.384"
"7024","25-07-14 16:10:00 -0500","21.912"
"7025","25-07-14 16:15:00 -0500","21.848"
"7026","25-07-14 16:20:00 -0500","23.263"
"7027","25-07-14 16:25:00 -0500","22.598"
"7028","25-07-14 16:30:00 -0500","21.869"
"7029","25-07-14 16:35:00 -0500","20.239"
"7030","25-07-14 16:40:00 -0500","19.338"
"7031","25-07-14 16:45:00 -0500","19.231"
"7032","25-07-14 16:50:00 -0500","18.738"
"7033","25-07-14 16:55:00 -0500","18.201"
"7034","25-07-14 17:00:00 -0500","17.279"
"7035","25-07-14 17:05:00 -0500","16.357"
"7036","25-07-14 17:10:00 -0500","13.869"
"7037","25-07-14 17:15:00 -0500","11.896"
"7038","25-07-14 17:20:00 -0500","11.209"
"7039","25-07-14 17:25:00 -0500","11.016"
"7040","25-07-14 17:30:00 -0500","10.437"
"7041","25-07-14 17:35:00 -0500","9.708"
"7042","25-07-14 17:40:00 -0500","9.472"
"7043","25-07-14 17:45:00 -0500","8.657"
"7044","25-07-14 17:50:00 -0500","8.636"
"7045","25-07-14 17:55:00 -0500","8.722"
"7046","25-07-14 18:00:00 -0500","8.786"
"7047","25-07-14 18:05:00 -0500","7.628"
"7048","25-07-14 18:10:00 -0500","7.585"
"7049","25-07-14 18:15:00 -0500","7.735"
"7050","25-07-14 18:20:00 -0500","6.92"
"7051","25-07-14 18:25:00 -0500","6.598"
"7052","25-07-14 18:30:00 -0500","7.435"
"7053","25-07-14 18:35:00 -0500","7.177"
"7054","25-07-14 18:40:00 -0500","6.062"
"7055","25-07-14 18:45:00 -0500","6.126"
"7056","25-07-14 18:50:00 -0500","6.77"
"7057","25-07-14 18:55:00 -0500","6.255"
"7058","25-07-14 19:00:00 -0500","4.925"
"7059","25-07-14 19:05:00 -0500","4.947"
"7060","25-07-14 19:10:00 -0500","4.368"
"7061","25-07-14 19:15:00 -0500","4.368"
"7062","25-07-14 19:20:00 -0500","3.188"
"7063","25-07-14 19:25:00 -0500","2.652"
"7064","25-07-14 19:30:00 -0500","2.094"
"7065","25-07-14 19:35:00 -0500","2.094"
"7066","25-07-14 19:40:00 -0500","2.373"
"7067","25-07-14 19:45:00 -0500","2.094"
"7068","25-07-14 19:50:00 -0500","1.644"
"7069","25-07-14 19:55:00 -0500","2.158"
"7070","25-07-14 20:00:00 -0500","1"
"7071","25-07-14 20:05:00 -0500","0.593"
"7072","25-07-14 20:10:00 -0500","0.486"
"7073","25-07-14 20:15:00 -0500","0.486"
"7074","25-07-14 20:20:00 -0500","0.614"
"7075","25-07-14 20:25:00 -0500","0.743"
"7076","25-07-14 20:30:00 -0500","0.936"
"7077","25-07-14 20:35:00 -0500","0.764"
"7078","25-07-14 20:40:00 -0500","-0.051"
"7079","25-07-14 20:45:00 -0500","0.657"
"7080","25-07-14 20:50:00 -0500","-0.244"
"7081","25-07-14 20:55:00 -0500","-0.866"
"7082","25-07-14 21:00:00 -0500","-1.016"
"7083","25-07-14 21:05:00 -0500","-1.209"
"7084","25-07-14 21:10:00 -0500","-1.573"
"7085","25-07-14 21:15:00 -0500","-1.659"
"7086","25-07-14 21:20:00 -0500","-1.466"
"7087","25-07-14 21:25:00 -0500","-1.059"
"7088","25-07-14 21:30:00 -0500","-1.809"
"7089","25-07-14 21:35:00 -0500","-1.831"
"7090","25-07-14 21:40:00 -0500","-2.217"
"7091","25-07-14 21:45:00 -0500","-2.796"
"7092","25-07-14 21:50:00 -0500","-2.946"
"7093","25-07-14 21:55:00 -0500","-2.667"
"7094","25-07-14 22:00:00 -0500","-2.346"
"7095","25-07-14 22:05:00 -0500","-2.067"
"7096","25-07-14 22:10:00 -0500","-1.852"
"7097","25-07-14 22:15:00 -0500","-2.153"
"7098","25-07-14 22:20:00 -0500","-1.831"
"7099","25-07-14 22:25:00 -0500","-2.388"
"7100","25-07-14 22:30:00 -0500","-2.153"
"7101","25-07-14 22:35:00 -0500","-2.281"
"7102","25-07-14 22:40:00 -0500","-2.431"
"7103","25-07-14 22:45:00 -0500","-2.303"
"7104","25-07-14 22:50:00 -0500","-2.539"
"7105","25-07-14 22:55:00 -0500","-1.831"
"7106","25-07-14 23:00:00 -0500","-2.303"
"7107","25-07-14 23:05:00 -0500","-2.539"
"7108","25-07-14 23:10:00 -0500","-2.796"
"7109","25-07-14 23:15:00 -0500","-3.418"
"7110","25-07-14 23:20:00 -0500","-3.246"
"7111","25-07-14 23:25:00 -0500","-2.796"
"7112","25-07-14 23:30:00 -0500","-2.732"
"7113","25-07-14 23:35:00 -0500","-2.346"
"7114","25-07-14 23:40:00 -0500","-1.488"
"7115","25-07-14 23:45:00 -0500","-2.388"
"7116","25-07-14 23:50:00 -0500","-2.817"
"7117","25-07-14 23:55:00 -0500","-2.732"
"7118","25-07-15 00:00:00 -0500","-3.482"
"7119","25-07-15 00:05:00 -0500","-3.053"
"7120","25-07-15 00:10:00 -0500","-2.153"
"7121","25-07-15 00:15:00 -0500","-1.895"
"7122","25-07-15 00:20:00 -0500","-2.217"
"7123","25-07-15 00:25:00 -0500","-2.689"
"7124","25-07-15 00:30:00 -0500","-3.354"
"7125","25-07-15 00:35:00 -0500","-3.826"
"7126","25-07-15 00:40:00 -0500","-4.769"
"7127","25-07-15 00:45:00 -0500","-5.305"
"7128","25-07-15 00:50:00 -0500","-5.134"
"7129","25-07-15 00:55:00 -0500","-5.112"
"7130","25-07-15 01:00:00 -0500","-5.756"
"7131","25-07-15 01:05:00 -0500","-5.391"
"7132","25-07-15 01:10:00 -0500","-4.919"
"7133","25-07-15 01:15:00 -0500","-4.598"
"7134","25-07-15 01:20:00 -0500","-4.447"
"7135","25-07-15 01:25:00 -0500","-4.276"
"7136","25-07-15 01:30:00 -0500","-4.919"
"7137","25-07-15 01:35:00 -0500","-5.198"
"7138","25-07-15 01:40:00 -0500","-5.734"
"7139","25-07-15 01:45:00 -0500","-5.241"
"7140","25-07-15 01:50:00 -0500","-5.649"
"7141","25-07-15 01:55:00 -0500","-5.756"
"7142","25-07-15 02:00:00 -0500","-5.799"
"7143","25-07-15 02:05:00 -0500","-6.163"
"7144","25-07-15 02:10:00 -0500","-5.992"
"7145","25-07-15 02:15:00 -0500","-6.185"
"7146","25-07-15 02:20:00 -0500","-6.249"
"7147","25-07-15 02:25:00 -0500","-6.356"
"7148","25-07-15 02:30:00 -0500","-6.228"
"7149","25-07-15 02:35:00 -0500","-6.464"
